KP [km],Distance step [m],Time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN]
397.32000000,5.00000000,0.09117327,197.67245635,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.31279616,6.31839616
397.32500000,5.00000000,0.09140149,197.18012070,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.30049539,6.30609539
397.33000000,5.00000000,0.09163143,196.68655267,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.28818218,6.29378218
397.33500000,5.00000000,0.09186312,196.19174295,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.27585641,6.28145641
397.34000000,5.00000000,0.09209657,195.69568212,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.26351800,6.26911800
397.34500000,5.00000000,0.09233181,195.19836065,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.25116685,6.25676685
397.35000000,5.00000000,0.09256886,194.69976888,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.23880286,6.24440286
397.35500000,5.00000000,0.09280775,194.19989701,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.22642592,6.23202592
397.36000000,5.00000000,0.09304850,193.69873515,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.21403595,6.21963595
397.36500000,5.00000000,0.09329113,193.19627326,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.20163284,6.20723284
397.37000000,5.00000000,0.09353567,192.69250115,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.18921648,6.19481648
397.37500000,5.00000000,0.09378214,192.18740854,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.17678677,6.18238677
397.38000000,5.00000000,0.09403057,191.68098497,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.16434360,6.16994360
397.38500000,5.00000000,0.09428099,191.17321988,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.15188687,6.15748687
397.39000000,5.00000000,0.09453341,190.66410255,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.13941647,6.14501647
397.39500000,5.00000000,0.09478788,190.15362211,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.12693229,6.13253229
397.40000000,5.00000000,0.09504441,189.64176755,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.11443420,6.12003420
397.40500000,5.00000000,0.09530304,189.12852773,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.10192212,6.10752212
397.41000000,5.00000000,0.09556379,188.61389132,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.08939590,6.09499590
397.41500000,5.00000000,0.09582669,188.09784688,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.07685545,6.08245545
397.42000000,5.00000000,0.09609177,187.58038277,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.06430064,6.06990064
397.42500000,5.00000000,0.09635906,187.06148722,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.05173135,6.05733135
397.43000000,5.00000000,0.09662860,186.54114828,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.03914746,6.04474746
397.43500000,5.00000000,0.09690041,186.01935383,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.02654885,6.03214885
397.44000000,5.00000000,0.09717453,185.49609160,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.01393539,6.01953539
397.44500000,5.00000000,0.09745099,184.97134913,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,314.00130696,6.00690696
397.45000000,5.00000000,0.09772982,184.44511379,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.98866343,5.99426343
397.45500000,5.00000000,0.09801106,183.91737275,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.97600466,5.98160466
397.46000000,5.00000000,0.09829474,183.38811303,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.96333052,5.96893052
397.46500000,5.00000000,0.09858090,182.85732143,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.95064089,5.95624089
397.47000000,5.00000000,0.09886957,182.32498457,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.93793562,5.94353562
397.47500000,5.00000000,0.09916079,181.79108889,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.92521457,5.93081457
397.48000000,5.00000000,0.09945461,181.25562060,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.91247761,5.91807761
397.48500000,5.00000000,0.09975104,180.71856573,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.89972460,5.90532460
397.49000000,5.00000000,0.10005015,180.17991009,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.88695538,5.89255538
397.49500000,5.00000000,0.10035196,179.63963928,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.87416982,5.87976982
397.50000000,5.00000000,0.10065652,179.09773868,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.86136776,5.86696776
397.50500000,5.00000000,0.10096387,178.55419345,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.84854905,5.85414905
397.51000000,5.00000000,0.10127406,178.00898854,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.83571354,5.84131354
397.51500000,5.00000000,0.10158712,177.46210863,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.82286107,5.82846107
397.52000000,5.00000000,0.10190310,176.91353820,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.80999149,5.81559149
397.52500000,5.00000000,0.10222204,176.36326148,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.79710464,5.80270464
397.53000000,5.00000000,0.10254401,175.81126244,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.78420034,5.78980034
397.53500000,5.00000000,0.10286903,175.25752480,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.77127844,5.77687844
397.54000000,5.00000000,0.10319716,174.70203204,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.75833876,5.76393876
397.54500000,5.00000000,0.10352846,174.14476736,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.74538114,5.75098114
397.55000000,5.00000000,0.10386296,173.58571370,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.73240541,5.73800541
397.55500000,5.00000000,0.10420073,173.02485371,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.71941138,5.72501138
397.56000000,5.00000000,0.10454182,172.46216976,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.70639887,5.71199887
397.56500000,5.00000000,0.10488627,171.89764396,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.69336770,5.69896770
397.57000000,5.00000000,0.10523416,171.33125809,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.68031769,5.68591769
397.57500000,5.00000000,0.10558553,170.76299365,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.66724865,5.67284865
397.58000000,5.00000000,0.10594044,170.19283181,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.65416039,5.65976039
397.58500000,5.00000000,0.10629895,169.62075345,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.64105271,5.64665271
397.59000000,5.00000000,0.10666113,169.04673910,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.62792541,5.63352541
397.59500000,5.00000000,0.10702704,168.47076898,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.61477829,5.62037829
397.60000000,5.00000000,0.10739674,167.89282296,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.60161114,5.60721114
397.60500000,5.00000000,0.10777030,167.31288056,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.58842377,5.59402377
397.61000000,5.00000000,0.10814778,166.73092095,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.57521594,5.58081594
397.61500000,5.00000000,0.10852926,166.14692293,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.56198745,5.56758745
397.62000000,5.00000000,0.10891480,165.56086494,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.54873808,5.55433808
397.62500000,5.00000000,0.10930448,164.97272502,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.53546761,5.54106761
397.63000000,5.00000000,0.10969838,164.38248082,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.52217579,5.52777579
397.63500000,5.00000000,0.11009656,163.79010959,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.50886241,5.51446241
397.64000000,5.00000000,0.11049911,163.19558818,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.49552723,5.50112723
397.64500000,5.00000000,0.11090611,162.59889299,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.48217000,5.48777000
397.65000000,5.00000000,0.11131764,162.00000000,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.46879048,5.47439048
397.65500000,5.00000000,0.11173378,161.39888475,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.45538842,5.46098842
397.66000000,5.00000000,0.11215463,160.79552233,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.44196356,5.44756356
397.66500000,5.00000000,0.11258027,160.18988732,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.42851565,5.43411565
397.67000000,5.00000000,0.11301079,159.58195387,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.41504442,5.42064442
397.67500000,5.00000000,0.11344629,158.97169559,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.40154961,5.40714961
397.68000000,5.00000000,0.11388686,158.35908563,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.38803092,5.39363092
397.68500000,5.00000000,0.11433261,157.74409656,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.37448810,5.38008810
397.69000000,5.00000000,0.11478363,157.12670047,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.36092084,5.36652084
397.69500000,5.00000000,0.11524003,156.50686886,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.34732887,5.35292887
397.70000000,5.00000000,0.11570192,155.88457268,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.33371187,5.33931187
397.70500000,5.00000000,0.11616941,155.25978230,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.32006956,5.32566956
397.71000000,5.00000000,0.11664261,154.63246748,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.30640161,5.31200161
397.71500000,5.00000000,0.11712164,154.00259738,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.29270771,5.29830771
397.72000000,5.00000000,0.11760662,153.37014051,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.27898755,5.28458755
397.72500000,5.00000000,0.11809768,152.73506474,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.26524079,5.27084079
397.73000000,5.00000000,0.11859494,152.09733725,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.25146710,5.25706710
397.73500000,5.00000000,0.11909854,151.45692457,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.23766612,5.24326612
397.74000000,5.00000000,0.11960860,150.81379247,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.22383752,5.22943752
397.74500000,5.00000000,0.12012528,150.16790603,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.20998094,5.21558094
397.75000000,5.00000000,0.12064871,149.51922953,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.19609600,5.20169600
397.75500000,5.00000000,0.12117904,148.86772652,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.18218234,5.18778234
397.76000000,5.00000000,0.12171642,148.21335972,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.16823957,5.17383957
397.76500000,5.00000000,0.12226103,147.55609103,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.15426730,5.15986730
397.77000000,5.00000000,0.12281300,146.89588149,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.14026513,5.14586513
397.77500000,5.00000000,0.12337252,146.23269128,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.12623266,5.13183266
397.78000000,5.00000000,0.12393976,145.56647966,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.11216946,5.11776946
397.78500000,5.00000000,0.12451490,144.89720494,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.09807511,5.10367511
397.79000000,5.00000000,0.12509812,144.22482449,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.08394918,5.08954918
397.79500000,5.00000000,0.12568961,143.54929467,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.06979120,5.07539120
397.80000000,5.00000000,0.12628957,142.87057080,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.05560072,5.06120072
397.80500000,5.00000000,0.12689820,142.18860714,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.04137728,5.04697728
397.81000000,5.00000000,0.12751572,141.50335685,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.02712039,5.03272039
397.81500000,5.00000000,0.12814235,140.81477195,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,313.01282956,5.01842956
397.82000000,5.00000000,0.12877830,140.12280328,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.99850429,5.00410429
397.82500000,5.00000000,0.12942382,139.42740046,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.98414405,4.98974405
397.83000000,5.00000000,0.13007914,138.72851185,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.96974831,4.97534831
397.83500000,5.00000000,0.13074452,138.02608449,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.95531653,4.96091653
397.84000000,5.00000000,0.13142022,137.32006408,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.94084816,4.94644816
397.84500000,5.00000000,0.13210650,136.61039492,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.92634261,4.93194261
397.85000000,5.00000000,0.13280364,135.89701983,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.91179930,4.91739930
397.85500000,5.00000000,0.13351194,135.17988016,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.89721762,4.90281762
397.86000000,5.00000000,0.13423170,134.45891566,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.88259696,4.88819696
397.86500000,5.00000000,0.13496323,133.73406447,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.86793668,4.87353668
397.87000000,5.00000000,0.13570684,133.00526305,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.85323612,4.85883612
397.87500000,5.00000000,0.13646289,132.27244611,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.83849461,4.84409461
397.88000000,5.00000000,0.13723171,131.53554653,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.82371145,4.82931145
397.88500000,5.00000000,0.13801368,130.79449530,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.80888594,4.81448594
397.89000000,5.00000000,0.13880916,130.04922145,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.79401734,4.79961734
397.89500000,5.00000000,0.13961857,129.29965197,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.77910490,4.78470490
397.90000000,5.00000000,0.14044230,128.54571171,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.76414785,4.76974785
397.90500000,5.00000000,0.14128078,127.78732331,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.74914537,4.75474537
397.91000000,5.00000000,0.14213446,127.02440710,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.73409666,4.73969666
397.91500000,5.00000000,0.14300381,126.25688100,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.71900086,4.72460086
397.92000000,5.00000000,0.14388931,125.48466042,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.70385709,4.70945709
397.92500000,5.00000000,0.14479146,124.70765814,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.68866446,4.69426446
397.93000000,5.00000000,0.14571080,123.92578424,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.67342204,4.67902204
397.93500000,5.00000000,0.14664788,123.13894591,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.65812886,4.66372886
397.94000000,5.00000000,0.14760327,122.34704737,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.64278392,4.64838392
397.94500000,5.00000000,0.14857758,121.54998972,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.62738622,4.63298622
397.95000000,5.00000000,0.14957144,120.74767078,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.61193468,4.61753468
397.95500000,5.00000000,0.15058552,119.93998499,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.59642822,4.60202822
397.96000000,5.00000000,0.15162051,119.12682318,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.58086569,4.58646569
397.96500000,5.00000000,0.15267714,118.30807242,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.56524594,4.57084594
397.97000000,5.00000000,0.15375617,117.48361588,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.54956773,4.55516773
397.97500000,5.00000000,0.15485841,116.65333257,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.53382983,4.53942983
397.98000000,5.00000000,0.15598469,115.81709718,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.51803092,4.52363092
397.98500000,5.00000000,0.15713592,114.97477984,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.50216965,4.50776965
397.99000000,5.00000000,0.15831302,114.12624589,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.48624463,4.49184463
397.99500000,5.00000000,0.15951697,113.27135560,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.47025439,4.47585439
398.00000000,5.00000000,0.16074881,112.40996397,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.45419743,4.45979743
398.00500000,5.00000000,0.16200965,111.54192037,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.43807218,4.44367218
398.01000000,5.00000000,0.16330062,110.66706827,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.42187700,4.42747700
398.01500000,5.00000000,0.16462296,109.78524491,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.40561020,4.41121020
398.02000000,5.00000000,0.16597795,108.89628093,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.38927000,4.39487000
398.02500000,5.00000000,0.16736696,108.00000000,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.37285457,4.37845457
398.03000000,5.00000000,0.16879144,107.09621842,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.35636198,4.36196198
398.03500000,5.00000000,0.17025292,106.18474467,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.33979023,4.34539023
398.04000000,5.00000000,0.17175303,105.26537892,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.32313723,4.32873723
398.04500000,5.00000000,0.17329351,104.33791257,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.30640079,4.31200079
398.05000000,5.00000000,0.17487619,103.40212764,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.28957862,4.29517862
398.05500000,5.00000000,0.17650305,102.45779619,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.27266833,4.27826833
398.06000000,5.00000000,0.17817618,101.50467970,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.25566742,4.26126742
398.06500000,5.00000000,0.17989781,100.54252832,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.23857325,4.24417325
398.07000000,5.00000000,0.18167033,99.57108014,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.22138308,4.22698308
398.07500000,5.00000000,0.18349630,98.59006035,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.20409400,4.20969400
398.08000000,5.00000000,0.18537846,97.59918032,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.18670298,4.19230298
398.08500000,5.00000000,0.18731976,96.59813663,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.16920680,4.17480680
398.09000000,5.00000000,0.18932335,95.58660994,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.15160210,4.15720210
398.09500000,5.00000000,0.19139264,94.56426386,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.13388532,4.13948532
398.10000000,5.00000000,0.19353130,93.53074361,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.11605270,4.12165270
398.10500000,5.00000000,0.19574331,92.48567457,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.09810026,4.10370026
398.11000000,5.00000000,0.19803293,91.42866071,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.08002381,4.08562381
398.11500000,5.00000000,0.20040484,90.35928287,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.06181888,4.06741888
398.12000000,5.00000000,0.20286407,89.27709673,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.04348075,4.04908075
398.12500000,5.00000000,0.20541612,88.18163074,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.02500438,4.03060438
398.13000000,5.00000000,0.20806698,87.07238368,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.00638443,4.01198443
398.13500000,5.00000000,0.21082320,85.94882198,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.98761520,3.99321520
398.14000000,5.00000000,0.21369193,84.81037672,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.96869057,3.97429057
398.14500000,5.00000000,0.21668107,83.65644028,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.94960404,3.95520404
398.15000000,5.00000000,0.21979926,82.48636251,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.93034861,3.93594861
398.15500000,5.00000000,0.22305608,81.29944649,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.91091678,3.91651678
398.16000000,5.00000000,0.22646211,80.09494366,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.89130046,3.89690046
398.16500000,5.00000000,0.23002910,78.87204828,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.87149094,3.87709094
398.17000000,5.00000000,0.23377014,77.62989115,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.85147878,3.85707878
398.17500000,5.00000000,0.23769988,76.36753237,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.83125376,3.83685376
398.18000000,5.00000000,0.24183472,75.08395301,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.81080478,3.81640478
398.18500000,5.00000000,0.24619316,73.77804551,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.79011973,3.79571973
398.19000000,5.00000000,0.25079609,72.44860247,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.76918536,3.77478536
398.19500000,5.00000000,0.25566728,71.09430357,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.74798714,3.75358714
398.20000000,5.00000000,0.26083385,69.71370023,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.72650908,3.73210908
398.20500000,5.00000000,0.26632689,68.30519746,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.70473348,3.71033348
398.21000000,5.00000000,0.27218233,66.86703224,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.68264073,3.68824073
398.21500000,5.00000000,0.27844185,65.39724765,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.66020892,3.66580892
398.22000000,5.00000000,0.28515418,63.89366166,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.63741355,3.64301355
398.22500000,5.00000000,0.29237671,62.35382907,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.61422696,3.61982696
398.23000000,5.00000000,0.30017753,60.77499486,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.59061785,3.59621785
398.23500000,5.00000000,0.30863820,59.15403621,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.56655046,3.57215046
398.24000000,5.00000000,0.31785736,57.48738992,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.54198371,3.54758371
398.24500000,5.00000000,0.32795559,55.77096019,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.51687000,3.52247000
398.25000000,5.00000000,0.33908217,54.00000000,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.49115361,3.49675361
398.25500000,5.00000000,0.35142447,52.16895629,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.46476871,3.47036871
398.26000000,5.00000000,0.36522145,50.27126416,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.43763649,3.44323649
398.26500000,5.00000000,0.38078352,48.29906831,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.40966135,3.41526135
398.27000000,5.00000000,0.39852258,46.24283728,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.38072537,3.38632537
398.27500000,5.00000000,0.41899912,44.09081537,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.35068029,3.35628029
398.28000000,5.00000000,0.44299926,41.82822014,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.31933523,3.32493523
398.28500000,5.00000000,0.47166692,39.43602414,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.28643739,3.29203739
398.29000000,5.00000000,0.50674519,36.88902276,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.25163954,3.25723954
398.29500000,5.00000000,0.55105263,34.15259873,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.21444177,3.22004177
398.30000000,5.00000000,0.60952490,31.17691454,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.17407686,3.17967686
398.30500000,5.00000000,0.69184184,27.88548009,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.12925324,3.13485324
398.31000000,5.00000000,0.82065224,24.14953416,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.07745262,3.08305262
398.31500000,5.00000000,1.06949482,19.71801207,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,311.01217343,3.01777343
398.32000000,5.00000000,2.58198890,13.94274005,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,340.86497000,32.87057000
398.32500000,5.00000000,0.13788323,0.00000000,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.81134456,4.81694456
398.33000000,5.00000000,0.13867645,130.17296186,-1.50000000,0.50000000,0.00000000,200.00000000,0.00000000,312.79648315,4.80208315
398.33500000,5.00000000,0.13948352,129.42410904,-1.50000000,0.49431818,0.00000000,200.00000000,0.00000000,312.77076473,4.77636473
398.34000000,5.00000000,0.14030485,128.67089803,-1.50000000,0.48863636,0.00000000,200.00000000,0.00000000,312.74500183,4.75060183
398.34500000,5.00000000,0.14114086,127.91325185,-1.50000000,0.48295455,0.00000000,200.00000000,0.00000000,312.71919364,4.72479364
398.35000000,5.00000000,0.14199199,127.15109123,-1.50000000,0.47727273,0.00000000,200.00000000,0.00000000,312.69333934,4.69893934
