KP [km],Distance step [m],Time [s],Elapsed time [hh:mm:ss],Elapsed time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN],Energy source
2.01800000,2.00000000,0.07895036,0:02:35,155.32856272,91.27866983,0.57791049,-30.00000000,0.00000000,110.00000000,64.71448587,0.00000000,-53.94764372,DC catenary
2.02000000,2.00000000,0.07880861,0:02:35,155.40737133,91.44247576,0.57736898,-30.00000000,0.00000000,110.00000000,64.60607791,0.00000000,-53.94486391,DC catenary
2.02200000,2.00000000,0.07866776,0:02:35,155.48603909,91.60583598,0.57682894,-30.00000000,0.00000000,110.00000000,64.49796600,0.00000000,-53.94208965,DC catenary
2.02400000,2.00000000,0.07852778,0:02:35,155.56456687,91.76875328,0.57629036,-30.00000000,0.00000000,110.00000000,64.39014825,0.00000000,-53.93932093,DC catenary
2.02600000,2.00000000,0.07838868,0:02:35,155.64295556,91.93123041,0.57575323,-30.00000000,0.00000000,110.00000000,64.28262284,0.00000000,-53.93655770,DC catenary
2.02800000,2.00000000,0.07825045,0:02:35,155.72120601,92.09327013,0.57521754,-30.00000000,0.00000000,110.00000000,64.17538793,0.00000000,-53.93379994,DC catenary
2.03000000,2.00000000,0.07811307,0:02:35,155.79931908,92.25487512,0.57468329,-30.00000000,0.00000000,110.00000000,64.06844172,0.00000000,-53.93104762,DC catenary
2.03200000,2.00000000,0.07797654,0:02:35,155.87729562,92.41604809,0.57415045,-30.00000000,0.00000000,110.00000000,63.96178242,0.00000000,-53.92830070,DC catenary
2.03400000,2.00000000,0.07784085,0:02:35,155.95513647,92.57679166,0.57361904,-30.00000000,0.00000000,110.00000000,63.85540826,0.00000000,-53.92555916,DC catenary
2.03600000,2.00000000,0.07770599,0:02:36,156.03284246,92.73710848,0.57308903,-30.00000000,0.00000000,110.00000000,63.74931750,0.00000000,-53.92282296,DC catenary
2.03800000,2.00000000,0.07757195,0:02:36,156.11041441,92.89700114,0.57256041,-30.00000000,0.00000000,110.00000000,63.64350840,0.00000000,-53.92009209,DC catenary
2.04000000,2.00000000,0.07743873,0:02:36,156.18785314,93.05647222,0.57203319,-30.00000000,0.00000000,110.00000000,63.53797924,0.00000000,-53.91736650,DC catenary
2.04200000,2.00000000,0.07730631,0:02:36,156.26515944,93.21552426,0.57150734,-30.00000000,0.00000000,110.00000000,63.43272833,0.00000000,-53.91464618,DC catenary
2.04400000,2.00000000,0.07717468,0:02:36,156.34233413,93.37415978,0.57098287,-30.00000000,0.00000000,110.00000000,63.32775399,0.00000000,-53.91193108,DC catenary
2.04600000,2.00000000,0.07704385,0:02:36,156.41937798,93.53238129,0.57045977,-30.00000000,0.00000000,110.00000000,63.22305454,0.00000000,-53.90922119,DC catenary
2.04800000,2.00000000,0.07691380,0:02:36,156.49629178,93.69019125,0.56993802,-30.00000000,0.00000000,110.00000000,63.11862835,0.00000000,-53.90651648,DC catenary
2.05000000,2.00000000,0.07678453,0:02:36,156.57307631,93.84759211,0.56941761,-30.00000000,0.00000000,110.00000000,63.01447378,0.00000000,-53.90381692,DC catenary
2.05200000,2.00000000,0.07665602,0:02:36,156.64973233,94.00458630,0.56889855,-30.00000000,0.00000000,110.00000000,62.91058921,0.00000000,-53.90112248,DC catenary
2.05400000,2.00000000,0.07652827,0:02:36,156.72626060,94.16117622,0.56838082,-30.00000000,0.00000000,110.00000000,62.80697304,0.00000000,-53.89843314,DC catenary
2.05600000,2.00000000,0.07640127,0:02:36,156.80266187,94.31736425,0.56786441,-30.00000000,0.00000000,140.00000000,62.70362369,0.00000000,-53.89574886,DC catenary
2.05800000,2.00000000,0.07627502,0:02:36,156.87893688,94.47315273,0.56734932,-30.00000000,0.00000000,140.00000000,62.60053960,0.00000000,-53.89306963,DC catenary
2.06000000,2.00000000,0.07614950,0:02:36,156.95508639,94.62854401,0.56683554,-30.00000000,0.00000000,140.00000000,62.49771920,0.00000000,-53.89039541,DC catenary
2.06200000,2.00000000,0.07602472,0:02:37,157.03111110,94.78354039,0.56632306,-30.00000000,0.00000000,140.00000000,62.39516095,0.00000000,-53.88772619,DC catenary
2.06400000,2.00000000,0.07590065,0:02:37,157.10701176,94.93814416,0.56581187,-30.00000000,0.00000000,140.00000000,62.29286334,0.00000000,-53.88506192,DC catenary
2.06600000,2.00000000,0.07577731,0:02:37,157.18278907,95.09235758,0.56530197,-30.00000000,0.00000000,140.00000000,62.19082485,0.00000000,-53.88240260,DC catenary
2.06800000,2.00000000,0.07565467,0:02:37,157.25844374,95.24618290,0.56479335,-30.00000000,0.00000000,140.00000000,62.08904399,0.00000000,-53.87974819,DC catenary
2.07000000,2.00000000,0.07553274,0:02:37,157.33397648,95.39962235,0.56428600,-30.00000000,0.00000000,140.00000000,61.98751928,0.00000000,-53.87709867,DC catenary
2.07200000,2.00000000,0.07541150,0:02:37,157.40938798,95.55267811,0.56377991,-30.00000000,0.00000000,140.00000000,61.88624925,0.00000000,-53.87445401,DC catenary
2.07400000,2.00000000,0.07529096,0:02:37,157.48467894,95.70535238,0.56327508,-30.00000000,0.00000000,140.00000000,61.78523245,0.00000000,-53.87181419,DC catenary
2.07600000,2.00000000,0.07517109,0:02:37,157.55985003,95.85764732,0.56277150,-30.00000000,0.00000000,140.00000000,61.68446743,0.00000000,-53.86917919,DC catenary
2.07800000,2.00000000,0.07505191,0:02:37,157.63490194,96.00956506,0.56226916,-30.00000000,0.00000000,140.00000000,61.58395277,0.00000000,-53.86654898,DC catenary
2.08000000,2.00000000,0.07493339,0:02:37,157.70983533,96.16110772,0.56176806,-30.00000000,0.00000000,140.00000000,61.48368706,0.00000000,-53.86392353,DC catenary
2.08200000,2.00000000,0.07481554,0:02:37,157.78465087,96.31227742,0.56126818,-30.00000000,0.00000000,140.00000000,61.38366890,0.00000000,-53.86130283,DC catenary
2.08400000,2.00000000,0.07469835,0:02:37,157.85934921,96.46307622,0.56076953,-30.00000000,0.00000000,140.00000000,61.28389691,0.00000000,-53.85868685,DC catenary
2.08600000,2.00000000,0.07458180,0:02:37,157.93393102,96.61350619,0.56027210,-30.00000000,0.00000000,140.00000000,61.18436970,0.00000000,-53.85607557,DC catenary
2.08800000,2.00000000,0.07446591,0:02:38,158.00839693,96.76356938,0.55977587,-30.00000000,0.00000000,140.00000000,61.08508591,0.00000000,-53.85346895,DC catenary
2.09000000,2.00000000,0.07435066,0:02:38,158.08274758,96.91326782,0.55928084,-30.00000000,0.00000000,140.00000000,60.98604421,0.00000000,-53.85086699,DC catenary
2.09200000,2.00000000,0.07423604,0:02:38,158.15698362,97.06260350,0.55878701,-30.00000000,0.00000000,140.00000000,60.88724324,0.00000000,-53.84826966,DC catenary
2.09400000,2.00000000,0.07412205,0:02:38,158.23110567,97.21157841,0.55829436,-30.00000000,0.00000000,140.00000000,60.78868169,0.00000000,-53.84567693,DC catenary
2.09600000,2.00000000,0.07400868,0:02:38,158.30511435,97.36019453,0.55780290,-30.00000000,0.00000000,140.00000000,60.69035825,0.00000000,-53.84308879,DC catenary
2.09800000,2.00000000,0.07389593,0:02:38,158.37901028,97.50845382,0.55731262,-30.00000000,0.00000000,140.00000000,60.59227161,0.00000000,-53.84050520,DC catenary
2.10000000,2.00000000,0.07378379,0:02:38,158.45279407,97.65635820,0.55682350,-30.00000000,0.00000000,140.00000000,60.49442048,0.00000000,-53.83792616,DC catenary
2.10200000,2.00000000,0.07367226,0:02:38,158.52646633,97.80390959,0.55633555,-30.00000000,0.00000000,140.00000000,60.39680359,0.00000000,-53.83535163,DC catenary
2.10400000,2.00000000,0.07356133,0:02:38,158.60002766,97.95110990,0.55584875,-30.00000000,0.00000000,140.00000000,60.29941967,0.00000000,-53.83278160,DC catenary
2.10600000,2.00000000,0.07345100,0:02:38,158.67347866,98.09796100,0.55536310,-30.00000000,0.00000000,140.00000000,60.20226747,0.00000000,-53.83021605,DC catenary
2.10800000,2.00000000,0.07334126,0:02:38,158.74681992,98.24446478,0.55487860,-30.00000000,0.00000000,140.00000000,60.10534574,0.00000000,-53.82765495,DC catenary
2.11000000,2.00000000,0.07323210,0:02:38,158.82005201,98.39062307,0.55439523,-30.00000000,0.00000000,140.00000000,60.00865325,0.00000000,-53.82509828,DC catenary
2.11200000,2.00000000,0.07312352,0:02:38,158.89317554,98.53643772,0.55391300,-30.00000000,0.00000000,140.00000000,59.91218877,0.00000000,-53.82254602,DC catenary
2.11400000,2.00000000,0.07301552,0:02:38,158.96619105,98.68191054,0.55343189,-30.00000000,0.00000000,140.00000000,59.81595110,0.00000000,-53.81999815,DC catenary
2.11600000,2.00000000,0.07290952,0:02:39,159.03910058,98.82315372,0.53812197,-28.40000000,0.00000000,140.00000000,59.71993904,0.00000000,-50.77243066,DC catenary
2.11800000,2.00000000,0.07280694,0:02:39,159.11190752,98.96018902,0.52282600,-26.80000000,0.00000000,140.00000000,59.62671855,0.00000000,-47.72493558,DC catenary
2.12000000,2.00000000,0.07270773,0:02:39,159.18461524,99.09303753,0.50754391,-25.20000000,0.00000000,140.00000000,59.53627525,0.00000000,-44.67751269,DC catenary
2.12200000,2.00000000,0.07261184,0:02:39,159.25722709,99.22171968,0.49227562,-23.60000000,0.00000000,140.00000000,59.44859523,0.00000000,-41.63016172,DC catenary
2.12400000,2.00000000,0.07251925,0:02:39,159.32974633,99.34625523,0.47702108,-22.00000000,0.00000000,140.00000000,59.36366501,0.00000000,-38.58288247,DC catenary
2.12600000,2.00000000,0.07242990,0:02:39,159.40217624,99.46666333,0.46178021,-20.40000000,0.00000000,140.00000000,59.28147155,0.00000000,-35.53567469,DC catenary
2.12800000,2.00000000,0.07234377,0:02:39,159.47452000,99.58296250,0.44655296,-18.80000000,0.00000000,140.00000000,59.20200220,0.00000000,-32.48853818,DC catenary
2.13000000,2.00000000,0.07226081,0:02:39,159.54678082,99.69517063,0.43133926,-17.20000000,0.00000000,140.00000000,59.12524475,0.00000000,-29.44147271,DC catenary
2.13200000,2.00000000,0.07218100,0:02:39,159.61896182,99.80330503,0.41613905,-15.60000000,0.00000000,140.00000000,59.05118738,0.00000000,-26.39447809,DC catenary
2.13400000,2.00000000,0.07210430,0:02:39,159.69106612,99.90738242,0.40095229,-14.00000000,0.00000000,140.00000000,58.97981868,0.00000000,-23.34755411,DC catenary
2.13600000,2.00000000,0.07203068,0:02:39,159.76309681,100.00741893,0.38577890,-12.40000000,0.00000000,140.00000000,58.91112760,0.00000000,-20.30070058,DC catenary
2.13800000,2.00000000,0.07196012,0:02:39,159.83505692,100.10343115,0.37062283,-10.80000000,0.00000000,140.00000000,58.84591959,0.00000000,-17.25391731,DC catenary
2.14000000,2.00000000,0.07189256,0:02:39,159.90694949,100.19544637,0.35552749,-9.20000000,0.00000000,140.00000000,58.79311287,0.00000000,-14.20720410,DC catenary
2.14200000,2.00000000,0.07182800,0:02:39,159.97877749,100.28347844,0.34044319,-7.60000000,0.00000000,140.00000000,58.74250450,0.00000000,-11.16056055,DC catenary
2.14400000,2.00000000,0.07176639,0:02:40,160.05054388,100.36754069,0.32536991,-6.00000000,0.00000000,140.00000000,58.69408686,0.00000000,-8.11398652,DC catenary
2.14600000,2.00000000,0.07170772,0:02:40,160.12225160,100.44764592,0.31030760,-4.40000000,0.00000000,140.00000000,58.64785262,0.00000000,-5.06748184,DC catenary
2.14800000,2.00000000,0.07165197,0:02:40,160.19390357,100.52380640,0.29525622,-2.80000000,0.00000000,140.00000000,58.60379475,0.00000000,-2.02104636,DC catenary
2.15000000,2.00000000,0.07159910,0:02:40,160.26550267,100.59603390,0.28021574,-1.20000000,0.00000000,140.00000000,58.56190648,0.00000000,1.02532007,DC catenary
2.15400000,2.00000000,0.07168048,0:02:40,160.33718315,100.54252832,-0.75000000,2.00000000,0.00000000,140.00000000,0.00000000,161.10948738,7.11228738,DC catenary
2.15600000,2.00000000,0.07181899,0:02:40,160.40900214,100.34899103,-0.75000000,3.60000000,0.00000000,140.00000000,0.00000000,164.15109688,10.15389688,DC catenary
2.15800000,2.00000000,0.07195831,0:02:40,160.48096045,100.15507975,-0.75000000,5.20000000,0.00000000,140.00000000,0.00000000,167.19270261,13.19550261,DC catenary
2.16000000,2.00000000,0.07209844,0:02:40,160.55305890,99.96079231,-0.75000000,6.80000000,0.00000000,140.00000000,0.00000000,170.23430455,16.23710455,DC catenary
2.16200000,2.00000000,0.07223940,0:02:40,160.62529830,99.76612652,-0.75000000,8.40000000,0.00000000,140.00000000,0.00000000,173.27590266,19.27870266,DC catenary
2.16400000,2.00000000,0.07238118,0:02:40,160.69767948,99.57108014,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.31749694,22.32029694,DC catenary
2.16600000,2.00000000,0.07252381,0:02:40,160.77020329,99.37565094,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.31406336,22.31686336,DC catenary
2.16800000,2.00000000,0.07266728,0:02:40,160.84287057,99.17983666,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.31062590,22.31342590,DC catenary
2.17000000,2.00000000,0.07281160,0:02:40,160.91568217,98.98363501,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.30718452,22.30998452,DC catenary
2.17200000,2.00000000,0.07295679,0:02:40,160.98863896,98.78704368,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.30373922,22.30653922,DC catenary
2.17400000,2.00000000,0.07310285,0:02:41,161.06174181,98.59006035,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.30028996,22.30308996,DC catenary
2.17600000,2.00000000,0.07324979,0:02:41,161.13499160,98.39268265,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.29683672,22.29963672,AC catenary
2.17800000,2.00000000,0.07339762,0:02:41,161.20838922,98.19490822,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.29337948,22.29617948,AC catenary
2.18000000,2.00000000,0.07354635,0:02:41,161.28193557,97.99673464,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.28991821,22.29271821,AC catenary
2.18200000,2.00000000,0.07369599,0:02:41,161.35563156,97.79815949,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.28645289,22.28925289,AC catenary
2.18400000,2.00000000,0.07384654,0:02:41,161.42947810,97.59918032,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.28298350,22.28578350,AC catenary
2.18600000,2.00000000,0.07399802,0:02:41,161.50347612,97.39979466,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.27951000,22.28231000,AC catenary
2.18800000,2.00000000,0.07415044,0:02:41,161.57762656,97.20000000,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.27603238,22.27883238,AC catenary
2.19000000,2.00000000,0.07430380,0:02:41,161.65193037,96.99979381,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.27255060,22.27535060,AC catenary
2.19200000,2.00000000,0.07445812,0:02:41,161.72638848,96.79917355,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.26906465,22.27186465,AC catenary
2.19400000,2.00000000,0.07461340,0:02:41,161.80100189,96.59813663,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.26557449,22.26837449,AC catenary
2.19600000,2.00000000,0.07476966,0:02:41,161.87577155,96.39668044,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.26208010,22.26488010,AC catenary
2.19800000,2.00000000,0.07492691,0:02:41,161.95069846,96.19480235,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.25858146,22.26138146,AC catenary
2.20000000,2.00000000,0.07508515,0:02:42,162.02578360,95.99249971,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.25507853,22.25787853,AC catenary
2.20200000,2.00000000,0.07524440,0:02:42,162.10102800,95.78976981,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.25157128,22.25437128,AC catenary
2.20400000,2.00000000,0.07540466,0:02:42,162.17643266,95.58660994,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.24805970,22.25085970,AC catenary
2.20600000,2.00000000,0.07556595,0:02:42,162.25199861,95.38301736,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.24454375,22.24734375,AC catenary
2.20800000,2.00000000,0.07572829,0:02:42,162.32772690,95.17898928,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.24102341,22.24382341,AC catenary
2.21000000,2.00000000,0.07589167,0:02:42,162.40361858,94.97452290,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.23749864,22.24029864,AC catenary
2.21200000,2.00000000,0.07605612,0:02:42,162.47967469,94.76961538,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.23396942,22.23676942,AC catenary
2.21400000,2.00000000,0.07622164,0:02:42,162.55589633,94.56426386,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.23043572,22.23323572,AC catenary
2.21600000,2.00000000,0.07638824,0:02:42,162.63228458,94.35846544,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.22689751,22.22969751,AC catenary
2.21800000,2.00000000,0.07655595,0:02:42,162.70884052,94.15221718,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.22335476,22.22615476,AC catenary
2.22000000,2.00000000,0.07672476,0:02:42,162.78556528,93.94551613,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.21980744,22.22260744,AC catenary
2.22200000,2.00000000,0.07689469,0:02:42,162.86245997,93.73835928,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.21625551,22.21905551,AC catenary
2.22400000,2.00000000,0.07706576,0:02:42,162.93952573,93.53074361,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.21269896,22.21549896,AC catenary
2.22600000,2.00000000,0.07723797,0:02:43,163.01676371,93.32266606,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.20913774,22.21193774,AC catenary
2.22800000,2.00000000,0.07741135,0:02:43,163.09417506,93.11412353,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.20557183,22.20837183,AC catenary
2.23000000,2.00000000,0.07758590,0:02:43,163.17176095,92.90511288,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.20200119,22.20480119,AC catenary
2.23200000,2.00000000,0.07776163,0:02:43,163.24952258,92.69563097,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.19842579,22.20122579,AC catenary
2.23400000,2.00000000,0.07793856,0:02:43,163.32746114,92.48567457,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.19484561,22.19764561,AC catenary
2.23600000,2.00000000,0.07811671,0:02:43,163.40557785,92.27524045,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.19126060,22.19406060,AC catenary
2.23800000,2.00000000,0.07829608,0:02:43,163.48387393,92.06432534,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.18767073,22.19047073,AC catenary
2.24000000,2.00000000,0.07847670,0:02:43,163.56235063,91.85292592,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.18407597,22.18687597,AC catenary
2.24200000,2.00000000,0.07865857,0:02:43,163.64100919,91.64103884,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.18047629,22.18327629,AC catenary
2.24400000,2.00000000,0.07884171,0:02:43,163.71985090,91.42866071,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.17687165,22.17967165,AC catenary
2.24600000,2.00000000,0.07902613,0:02:43,163.79887703,91.21578811,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.17326202,22.17606202,AC catenary
2.24800000,2.00000000,0.07921186,0:02:43,163.87808889,91.00241755,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.16964736,22.17244736,AC catenary
2.25000000,2.00000000,0.07939890,0:02:43,163.95748779,90.78854553,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.16602763,22.16882763,AC catenary
2.25200000,2.00000000,0.07958727,0:02:44,164.03707506,90.57416850,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.16240281,22.16520281,AC catenary
2.25400000,2.00000000,0.07977699,0:02:44,164.11685206,90.35928287,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.15877285,22.16157285,AC catenary
2.25600000,2.00000000,0.07996808,0:02:44,164.19682013,90.14388498,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.15513771,22.15793771,AC catenary
2.25800000,2.00000000,0.08016054,0:02:44,164.27698067,89.92797118,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.15149736,22.15429736,AC catenary
2.26000000,2.00000000,0.08035440,0:02:44,164.35733507,89.71153772,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.14785177,22.15065177,AC catenary
2.26200000,2.00000000,0.08054967,0:02:44,164.43788474,89.49458084,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.14420089,22.14700089,AC catenary
2.26400000,2.00000000,0.08074638,0:02:44,164.51863112,89.27709673,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.14054468,22.14334468,AC catenary
2.26600000,2.00000000,0.08094453,0:02:44,164.59957565,89.05908151,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.13688311,22.13968311,AC catenary
2.26800000,2.00000000,0.08114414,0:02:44,164.68071979,88.84053129,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.13321613,22.13601613,AC catenary
2.27000000,2.00000000,0.08134525,0:02:44,164.76206504,88.62144210,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.12954371,22.13234371,AC catenary
2.27200000,2.00000000,0.08154785,0:02:44,164.84361289,88.40180994,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.12586580,22.12866580,AC catenary
2.27400000,2.00000000,0.08175198,0:02:44,164.92536486,88.18163074,-0.75000000,10.00000000,0.00000000,140.00000000,0.00000000,176.12218236,22.12498236,AC catenary
2.27600000,2.00000000,0.08195764,0:02:45,165.00732251,87.96090040,-0.75000000,9.60000000,0.00000000,140.00000000,0.00000000,175.35723736,21.36003736,AC catenary
2.27800000,2.00000000,0.08216487,0:02:45,165.08948738,87.73961477,-0.75000000,9.20000000,0.00000000,140.00000000,0.00000000,174.59228675,20.59508675,AC catenary
2.28000000,2.00000000,0.08237368,0:02:45,165.17186105,87.51776962,-0.75000000,8.80000000,0.00000000,140.00000000,0.00000000,173.82733048,19.83013048,AC catenary
2.28200000,2.00000000,0.08258408,0:02:45,165.25444513,87.29536070,-0.75000000,8.40000000,0.00000000,140.00000000,0.00000000,173.06236851,19.06516851,AC catenary
2.28400000,2.00000000,0.08279611,0:02:45,165.33724124,87.07238368,-0.75000000,8.00000000,0.00000000,140.00000000,0.00000000,172.29740081,18.30020081,AC catenary
2.28600000,2.00000000,0.08300978,0:02:45,165.42025102,86.84883419,-0.75000000,7.60000000,0.00000000,140.00000000,0.00000000,171.53242732,17.53522732,AC catenary
2.28800000,2.00000000,0.08322511,0:02:45,165.50347612,86.62470779,-0.75000000,7.20000000,0.00000000,140.00000000,0.00000000,170.76744800,16.77024800,AC catenary
2.29000000,2.00000000,0.08344212,0:02:45,165.58691825,86.40000000,-0.75000000,6.80000000,0.00000000,140.00000000,0.00000000,170.00246280,16.00526280,AC catenary
2.29200000,2.00000000,0.08366085,0:02:45,165.67057909,86.17470627,-0.75000000,6.40000000,0.00000000,140.00000000,0.00000000,169.23747169,15.24027169,AC catenary
2.29400000,2.00000000,0.08388130,0:02:45,165.75446039,85.94882198,-0.75000000,6.00000000,0.00000000,140.00000000,0.00000000,168.47247460,14.47527460,AC catenary
2.29600000,2.00000000,0.08410350,0:02:45,165.83856389,85.72234248,-0.75000000,5.60000000,0.00000000,140.00000000,0.00000000,167.70747150,13.71027150,AC catenary
2.29800000,2.00000000,0.08432748,0:02:45,165.92289137,85.49526303,-0.75000000,5.20000000,0.00000000,140.00000000,0.00000000,166.94246233,12.94526233,AC catenary
2.30000000,2.00000000,0.08455326,0:02:46,166.00744463,85.26757883,-0.75000000,4.80000000,0.00000000,140.00000000,0.00000000,166.17744705,12.18024705,AC catenary
2.30200000,2.00000000,0.08478086,0:02:46,166.09222549,85.03928504,-0.75000000,4.40000000,0.00000000,140.00000000,0.00000000,165.41242561,11.41522561,AC catenary
2.30400000,2.00000000,0.08501031,0:02:46,166.17723579,84.81037672,-0.75000000,4.00000000,0.00000000,140.00000000,0.00000000,164.64739796,10.65019796,AC catenary
2.30600000,2.00000000,0.08524163,0:02:46,166.26247742,84.58084890,-0.75000000,3.60000000,0.00000000,140.00000000,0.00000000,163.88236404,9.88516404,AC catenary
2.30800000,2.00000000,0.08547485,0:02:46,166.34795227,84.35069650,-0.75000000,3.20000000,0.00000000,140.00000000,0.00000000,163.11732381,9.12012381,AC catenary
2.31000000,2.00000000,0.08570999,0:02:46,166.43366226,84.11991441,-0.75000000,2.80000000,0.00000000,140.00000000,0.00000000,162.35227721,8.35507721,AC catenary
2.31200000,2.00000000,0.08594709,0:02:46,166.51960936,83.88849742,-0.75000000,2.40000000,0.00000000,140.00000000,0.00000000,161.58722419,7.59002419,AC catenary
2.31400000,2.00000000,0.08618617,0:02:46,166.60579552,83.65644028,-0.75000000,2.00000000,0.00000000,140.00000000,0.00000000,160.82216470,6.82496470,AC catenary
2.31600000,2.00000000,0.08642725,0:02:46,166.69222277,83.42373763,-0.75000000,1.60000000,0.00000000,140.00000000,0.00000000,160.05709868,6.05989868,AC catenary
2.31800000,2.00000000,0.08667036,0:02:46,166.77889313,83.19038406,-0.75000000,1.20000000,0.00000000,140.00000000,0.00000000,159.29202608,5.29482608,AC catenary
2.32000000,2.00000000,0.08691554,0:02:46,166.86580868,82.95637408,-0.75000000,0.80000000,0.00000000,140.00000000,0.00000000,158.52694685,4.52974685,AC catenary
2.32200000,2.00000000,0.08716282,0:02:46,166.95297149,82.72170211,-0.75000000,0.40000000,0.00000000,140.00000000,0.00000000,157.76186091,3.76466091,AC catenary
2.32400000,2.00000000,0.08741221,0:02:47,167.04038370,82.48636251,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.99676823,2.99956823,AC catenary
2.32600000,2.00000000,0.08766376,0:02:47,167.12804746,82.25034954,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.99292473,2.99572473,AC catenary
2.32800000,2.00000000,0.08791749,0:02:47,167.21596495,82.01365740,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.98907437,2.99187437,AC catenary
2.33000000,2.00000000,0.08817344,0:02:47,167.30413838,81.77628018,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.98521707,2.98801707,AC catenary
2.33200000,2.00000000,0.08843163,0:02:47,167.39257002,81.53821190,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.98135278,2.98415278,AC catenary
2.33400000,2.00000000,0.08869211,0:02:47,167.48126213,81.29944649,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.97748144,2.98028144,AC catenary
2.33600000,2.00000000,0.08895490,0:02:47,167.57021703,81.05997779,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.97360299,2.97640299,AC catenary
2.33800000,2.00000000,0.08922005,0:02:47,167.65943708,80.81979955,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.96971736,2.97251736,AC catenary
2.34000000,2.00000000,0.08948757,0:02:47,167.74892465,80.57890543,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.96582448,2.96862448,AC catenary
2.34200000,2.00000000,0.08975752,0:02:47,167.83868218,80.33728898,-0.75000000,0.00000000,0.00000000,140.00000000,0.00000000,156.96192430,2.96472430,AC catenary
